parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,i,idx0,idx1,idx2,inst,j,pname,pstyle,ptype,usecol,x,y,zone
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:28_j:16_x:4125.00_y:2875.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,28,,,,0,16,rch,m,gr,,4125.00,2875.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:28_j:17_x:4375.00_y:2875.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,28,,,,0,17,rch,m,gr,,4375.00,2875.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:28_j:18_x:4625.00_y:2875.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,28,,,,0,18,rch,m,gr,,4625.00,2875.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:28_j:19_x:4875.00_y:2875.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,28,,,,0,19,rch,m,gr,,4875.00,2875.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:29_j:0_x:125.00_y:2625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,29,,,,0,0,rch,m,gr,,125.00,2625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:29_j:1_x:375.00_y:2625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,29,,,,0,1,rch,m,gr,,375.00,2625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:29_j:2_x:625.00_y:2625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,29,,,,0,2,rch,m,gr,,625.00,2625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:29_j:3_x:875.00_y:2625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,29,,,,0,3,rch,m,gr,,875.00,2625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:29_j:4_x:1125.00_y:2625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,29,,,,0,4,rch,m,gr,,1125.00,2625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:29_j:5_x:1375.00_y:2625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,29,,,,0,5,rch,m,gr,,1375.00,2625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:29_j:6_x:1625.00_y:2625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,29,,,,0,6,rch,m,gr,,1625.00,2625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:29_j:7_x:1875.00_y:2625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,29,,,,0,7,rch,m,gr,,1875.00,2625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:29_j:8_x:2125.00_y:2625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,29,,,,0,8,rch,m,gr,,2125.00,2625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:29_j:9_x:2375.00_y:2625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,29,,,,0,9,rch,m,gr,,2375.00,2625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:29_j:10_x:2625.00_y:2625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,29,,,,0,10,rch,m,gr,,2625.00,2625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:29_j:11_x:2875.00_y:2625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,29,,,,0,11,rch,m,gr,,2875.00,2625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:29_j:12_x:3125.00_y:2625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,29,,,,0,12,rch,m,gr,,3125.00,2625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:29_j:13_x:3375.00_y:2625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,29,,,,0,13,rch,m,gr,,3375.00,2625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:29_j:14_x:3625.00_y:2625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,29,,,,0,14,rch,m,gr,,3625.00,2625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:29_j:15_x:3875.00_y:2625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,29,,,,0,15,rch,m,gr,,3875.00,2625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:29_j:16_x:4125.00_y:2625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,29,,,,0,16,rch,m,gr,,4125.00,2625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:29_j:17_x:4375.00_y:2625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,29,,,,0,17,rch,m,gr,,4375.00,2625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:29_j:18_x:4625.00_y:2625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,29,,,,0,18,rch,m,gr,,4625.00,2625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:29_j:19_x:4875.00_y:2625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,29,,,,0,19,rch,m,gr,,4875.00,2625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:30_j:0_x:125.00_y:2375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,30,,,,0,0,rch,m,gr,,125.00,2375.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:30_j:1_x:375.00_y:2375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,30,,,,0,1,rch,m,gr,,375.00,2375.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:30_j:2_x:625.00_y:2375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,30,,,,0,2,rch,m,gr,,625.00,2375.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:30_j:3_x:875.00_y:2375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,30,,,,0,3,rch,m,gr,,875.00,2375.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:30_j:4_x:1125.00_y:2375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,30,,,,0,4,rch,m,gr,,1125.00,2375.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:30_j:5_x:1375.00_y:2375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,30,,,,0,5,rch,m,gr,,1375.00,2375.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:30_j:6_x:1625.00_y:2375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,30,,,,0,6,rch,m,gr,,1625.00,2375.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:30_j:7_x:1875.00_y:2375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,30,,,,0,7,rch,m,gr,,1875.00,2375.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:30_j:8_x:2125.00_y:2375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,30,,,,0,8,rch,m,gr,,2125.00,2375.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:30_j:9_x:2375.00_y:2375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,30,,,,0,9,rch,m,gr,,2375.00,2375.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:30_j:10_x:2625.00_y:2375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,30,,,,0,10,rch,m,gr,,2625.00,2375.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:30_j:11_x:2875.00_y:2375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,30,,,,0,11,rch,m,gr,,2875.00,2375.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:30_j:12_x:3125.00_y:2375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,30,,,,0,12,rch,m,gr,,3125.00,2375.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:30_j:13_x:3375.00_y:2375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,30,,,,0,13,rch,m,gr,,3375.00,2375.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:30_j:14_x:3625.00_y:2375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,30,,,,0,14,rch,m,gr,,3625.00,2375.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:30_j:15_x:3875.00_y:2375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,30,,,,0,15,rch,m,gr,,3875.00,2375.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:30_j:16_x:4125.00_y:2375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,30,,,,0,16,rch,m,gr,,4125.00,2375.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:30_j:17_x:4375.00_y:2375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,30,,,,0,17,rch,m,gr,,4375.00,2375.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:30_j:18_x:4625.00_y:2375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,30,,,,0,18,rch,m,gr,,4625.00,2375.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:30_j:19_x:4875.00_y:2375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,30,,,,0,19,rch,m,gr,,4875.00,2375.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:31_j:0_x:125.00_y:2125.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,31,,,,0,0,rch,m,gr,,125.00,2125.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:31_j:1_x:375.00_y:2125.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,31,,,,0,1,rch,m,gr,,375.00,2125.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:31_j:2_x:625.00_y:2125.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,31,,,,0,2,rch,m,gr,,625.00,2125.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:31_j:3_x:875.00_y:2125.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,31,,,,0,3,rch,m,gr,,875.00,2125.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:31_j:4_x:1125.00_y:2125.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,31,,,,0,4,rch,m,gr,,1125.00,2125.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:31_j:5_x:1375.00_y:2125.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,31,,,,0,5,rch,m,gr,,1375.00,2125.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:31_j:6_x:1625.00_y:2125.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,31,,,,0,6,rch,m,gr,,1625.00,2125.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:31_j:7_x:1875.00_y:2125.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,31,,,,0,7,rch,m,gr,,1875.00,2125.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:31_j:8_x:2125.00_y:2125.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,31,,,,0,8,rch,m,gr,,2125.00,2125.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:31_j:9_x:2375.00_y:2125.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,31,,,,0,9,rch,m,gr,,2375.00,2125.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:31_j:10_x:2625.00_y:2125.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,31,,,,0,10,rch,m,gr,,2625.00,2125.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:31_j:11_x:2875.00_y:2125.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,31,,,,0,11,rch,m,gr,,2875.00,2125.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:31_j:12_x:3125.00_y:2125.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,31,,,,0,12,rch,m,gr,,3125.00,2125.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:31_j:13_x:3375.00_y:2125.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,31,,,,0,13,rch,m,gr,,3375.00,2125.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:31_j:14_x:3625.00_y:2125.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,31,,,,0,14,rch,m,gr,,3625.00,2125.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:31_j:15_x:3875.00_y:2125.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,31,,,,0,15,rch,m,gr,,3875.00,2125.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:31_j:16_x:4125.00_y:2125.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,31,,,,0,16,rch,m,gr,,4125.00,2125.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:31_j:17_x:4375.00_y:2125.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,31,,,,0,17,rch,m,gr,,4375.00,2125.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:31_j:18_x:4625.00_y:2125.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,31,,,,0,18,rch,m,gr,,4625.00,2125.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:31_j:19_x:4875.00_y:2125.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,31,,,,0,19,rch,m,gr,,4875.00,2125.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:32_j:1_x:375.00_y:1875.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,32,,,,0,1,rch,m,gr,,375.00,1875.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:32_j:2_x:625.00_y:1875.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,32,,,,0,2,rch,m,gr,,625.00,1875.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:32_j:3_x:875.00_y:1875.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,32,,,,0,3,rch,m,gr,,875.00,1875.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:32_j:4_x:1125.00_y:1875.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,32,,,,0,4,rch,m,gr,,1125.00,1875.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:32_j:5_x:1375.00_y:1875.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,32,,,,0,5,rch,m,gr,,1375.00,1875.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:32_j:6_x:1625.00_y:1875.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,32,,,,0,6,rch,m,gr,,1625.00,1875.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:32_j:7_x:1875.00_y:1875.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,32,,,,0,7,rch,m,gr,,1875.00,1875.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:32_j:8_x:2125.00_y:1875.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,32,,,,0,8,rch,m,gr,,2125.00,1875.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:32_j:9_x:2375.00_y:1875.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,32,,,,0,9,rch,m,gr,,2375.00,1875.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:32_j:10_x:2625.00_y:1875.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,32,,,,0,10,rch,m,gr,,2625.00,1875.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:32_j:11_x:2875.00_y:1875.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,32,,,,0,11,rch,m,gr,,2875.00,1875.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:32_j:12_x:3125.00_y:1875.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,32,,,,0,12,rch,m,gr,,3125.00,1875.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:32_j:13_x:3375.00_y:1875.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,32,,,,0,13,rch,m,gr,,3375.00,1875.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:32_j:14_x:3625.00_y:1875.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,32,,,,0,14,rch,m,gr,,3625.00,1875.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:32_j:15_x:3875.00_y:1875.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,32,,,,0,15,rch,m,gr,,3875.00,1875.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:32_j:16_x:4125.00_y:1875.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,32,,,,0,16,rch,m,gr,,4125.00,1875.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:32_j:17_x:4375.00_y:1875.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,32,,,,0,17,rch,m,gr,,4375.00,1875.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:32_j:18_x:4625.00_y:1875.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,32,,,,0,18,rch,m,gr,,4625.00,1875.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:32_j:19_x:4875.00_y:1875.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,32,,,,0,19,rch,m,gr,,4875.00,1875.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:33_j:2_x:625.00_y:1625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,33,,,,0,2,rch,m,gr,,625.00,1625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:33_j:3_x:875.00_y:1625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,33,,,,0,3,rch,m,gr,,875.00,1625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:33_j:4_x:1125.00_y:1625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,33,,,,0,4,rch,m,gr,,1125.00,1625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:33_j:5_x:1375.00_y:1625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,33,,,,0,5,rch,m,gr,,1375.00,1625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:33_j:6_x:1625.00_y:1625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,33,,,,0,6,rch,m,gr,,1625.00,1625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:33_j:7_x:1875.00_y:1625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,33,,,,0,7,rch,m,gr,,1875.00,1625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:33_j:8_x:2125.00_y:1625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,33,,,,0,8,rch,m,gr,,2125.00,1625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:33_j:9_x:2375.00_y:1625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,33,,,,0,9,rch,m,gr,,2375.00,1625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:33_j:10_x:2625.00_y:1625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,33,,,,0,10,rch,m,gr,,2625.00,1625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:33_j:11_x:2875.00_y:1625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,33,,,,0,11,rch,m,gr,,2875.00,1625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:33_j:12_x:3125.00_y:1625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,33,,,,0,12,rch,m,gr,,3125.00,1625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:33_j:13_x:3375.00_y:1625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,33,,,,0,13,rch,m,gr,,3375.00,1625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:33_j:14_x:3625.00_y:1625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,33,,,,0,14,rch,m,gr,,3625.00,1625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:33_j:15_x:3875.00_y:1625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,33,,,,0,15,rch,m,gr,,3875.00,1625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:33_j:16_x:4125.00_y:1625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,33,,,,0,16,rch,m,gr,,4125.00,1625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:33_j:17_x:4375.00_y:1625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,33,,,,0,17,rch,m,gr,,4375.00,1625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:33_j:18_x:4625.00_y:1625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,33,,,,0,18,rch,m,gr,,4625.00,1625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:33_j:19_x:4875.00_y:1625.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,33,,,,0,19,rch,m,gr,,4875.00,1625.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:34_j:3_x:875.00_y:1375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,34,,,,0,3,rch,m,gr,,875.00,1375.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:34_j:4_x:1125.00_y:1375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,34,,,,0,4,rch,m,gr,,1125.00,1375.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:34_j:5_x:1375.00_y:1375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,34,,,,0,5,rch,m,gr,,1375.00,1375.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:34_j:6_x:1625.00_y:1375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,34,,,,0,6,rch,m,gr,,1625.00,1375.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:34_j:7_x:1875.00_y:1375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,34,,,,0,7,rch,m,gr,,1875.00,1375.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:34_j:8_x:2125.00_y:1375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,34,,,,0,8,rch,m,gr,,2125.00,1375.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:34_j:9_x:2375.00_y:1375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,34,,,,0,9,rch,m,gr,,2375.00,1375.00,1
pname:rch_recharge_1gr_inst:0_ptype:gr_pstyle:m_i:34_j:10_x:2625.00_y:1375.00_zone:1,none,factor,1.0,0.2,5.0,rch_recharge_1gr,1.0,0.0,1,34,,,,0,10,rch,m,gr,,2625.00,1375.00,1
